word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
panties,"['P', 'AE', 'N', 'T', 'IY', 'Z']",['panties'],['panties'],0.0,4.68e-06,"[29, 2, 27, 33, 11, 38, 0, 0]"
cure,"['K', 'Y', 'UH', 'R']",['cure'],['cure'],0.0,2.09e-05,"[24, 37, 14, 30, 0, 0, 0, 0]"
voters,"['V', 'OW', 'T', 'ER', 'Z']",['voters'],['voters'],0.0,2.88e-05,"[35, 12, 33, 8, 38, 0, 0, 0]"
headed,"['HH', 'EH', 'D', 'AH', 'D']",['headed'],['headed'],0.0,3.55e-05,"[22, 7, 18, 3, 18, 0, 0, 0]"
turbo,"['T', 'ER', 'B', 'OW']",['turbo'],['turbo'],0.0,5.5e-06,"[33, 8, 16, 12, 0, 0, 0, 0]"
salon,"['S', 'AH', 'L', 'AA', 'N']",['salon'],['salon'],0.0,7.41e-06,"[31, 3, 25, 1, 27, 0, 0, 0]"
fake,"['F', 'EY', 'K']",['fake'],['fake'],0.0,4.47e-05,"[20, 9, 24, 0, 0, 0, 0, 0]"
solely,"['S', 'OW', 'L', 'L', 'IY']",['solely'],['solely'],0.0,1.58e-05,"[31, 12, 25, 25, 11, 0, 0, 0]"
coin,"['K', 'OY', 'N']",['coin'],['coin'],0.0,1.55e-05,"[24, 13, 27, 0, 0, 0, 0, 0]"
spots,"['S', 'P', 'AA', 'T', 'S']",['spots'],['spots'],0.0,2.14e-05,"[31, 29, 1, 33, 31, 0, 0, 0]"
madonna,"['M', 'AH', 'D', 'AA', 'N', 'AH']",['madonna'],['madonna'],0.0,5.37e-06,"[26, 3, 18, 1, 27, 3, 0, 0]"
deemed,"['D', 'IY', 'M', 'D']",['deemed'],['deemed'],0.0,1.55e-05,"[18, 11, 26, 18, 0, 0, 0, 0]"
gains,"['G', 'EY', 'N', 'Z']",['gains'],['gains'],0.0,1.78e-05,"[21, 9, 27, 38, 0, 0, 0, 0]"
strictly,"['S', 'T', 'R', 'IH', 'K', 'T', 'L', 'IY']",['strictly'],['strictly'],0.0,1.45e-05,"[31, 33, 30, 10, 24, 33, 25, 11]"
seeks,"['S', 'IY', 'K', 'S']",['seeks'],['seeks'],0.0,1.35e-05,"[31, 11, 24, 31, 0, 0, 0, 0]"
formerly,"['F', 'AO', 'R', 'M', 'ER', 'L', 'IY']",['formerly'],['formerly'],0.0,1.74e-05,"[20, 4, 30, 26, 8, 25, 11, 0]"
lynn,"['L', 'IH', 'N']",['lynn'],['lynn'],0.0,7.24e-06,"[25, 10, 27, 0, 0, 0, 0, 0]"
tale,"['T', 'EY', 'L']",['tale'],['tale'],0.0,1.95e-05,"[33, 9, 25, 0, 0, 0, 0, 0]"
colored,"['K', 'AH', 'L', 'ER', 'D']",['colored'],['colored'],0.0,1.55e-05,"[24, 3, 25, 8, 18, 0, 0, 0]"
hanging,"['HH', 'AE', 'NG', 'IH', 'NG']",['hanging'],['hanging'],0.0,3.16e-05,"[22, 2, 28, 10, 28, 0, 0, 0]"
brush,"['B', 'R', 'AH', 'SH']",['brush'],['brush'],0.0,1.7e-05,"[16, 30, 3, 32, 0, 0, 0, 0]"
honey,"['HH', 'AH', 'N', 'IY']",['honey'],['honey'],0.0,2.34e-05,"[22, 3, 27, 11, 0, 0, 0, 0]"
florence,"['F', 'L', 'AO', 'R', 'AH', 'N', 'S']",['florence'],['florence'],0.0,9.12e-06,"[20, 25, 4, 30, 3, 27, 31, 0]"
skirt,"['S', 'K', 'ER', 'T']",['skirt'],['skirt'],0.0,9.12e-06,"[31, 24, 8, 33, 0, 0, 0, 0]"
pal,"['P', 'AE', 'L']",['pal'],['pal'],0.0,9.77e-06,"[29, 2, 25, 0, 0, 0, 0, 0]"
tri,"['T', 'R', 'AY']",['tri'],['tri'],0.0,5.13e-06,"[33, 30, 6, 0, 0, 0, 0, 0]"
tongue,"['T', 'AH', 'NG']",['tongue'],['tongue'],0.0,2.34e-05,"[33, 3, 28, 0, 0, 0, 0, 0]"
deer,"['D', 'IH', 'R']",['deer'],['deer'],0.0,1.32e-05,"[18, 10, 30, 0, 0, 0, 0, 0]"
spare,"['S', 'P', 'EH', 'R']",['spare'],['spare'],0.0,1.91e-05,"[31, 29, 7, 30, 0, 0, 0, 0]"
thy,"['DH', 'AY']",['thy'],['thy'],0.0,1.29e-05,"[19, 6, 0, 0, 0, 0, 0, 0]"
candle,"['K', 'AE', 'N', 'D', 'AH', 'L']",['candle'],['candle'],0.0,7.59e-06,"[24, 2, 27, 18, 3, 25, 0, 0]"
tricks,"['T', 'R', 'IH', 'K', 'S']",['tricks'],['tricks'],0.0,1.41e-05,"[33, 30, 10, 24, 31, 0, 0, 0]"
harm,"['HH', 'AA', 'R', 'M']",['harm'],['harm'],0.0,2.95e-05,"[22, 1, 30, 26, 0, 0, 0, 0]"
bomb,"['B', 'AA', 'M']",['bomb'],['bomb'],0.0,3.98e-05,"[16, 1, 26, 0, 0, 0, 0, 0]"
justin,"['JH', 'AH', 'S', 'T', 'AH', 'N']",['justin'],['justin'],0.0,2.09e-05,"[23, 3, 31, 33, 3, 27, 0, 0]"
aimed,"['EY', 'M', 'D']",['aimed'],['aimed'],0.0,1.78e-05,"[9, 26, 18, 0, 0, 0, 0, 0]"
thinks,"['TH', 'IH', 'NG', 'K', 'S']",['thinks'],['thinks'],0.0,6.03e-05,"[34, 10, 28, 24, 31, 0, 0, 0]"
murphy,"['M', 'ER', 'F', 'IY']",['murphy'],['murphy'],0.0,1.35e-05,"[26, 8, 20, 11, 0, 0, 0, 0]"
arch,"['AA', 'R', 'CH']",['arch'],['arch'],0.0,1.05e-05,"[1, 30, 17, 0, 0, 0, 0, 0]"
rocky,"['R', 'AA', 'K', 'IY']",['rocky'],['rocky'],0.0,1.45e-05,"[30, 1, 24, 11, 0, 0, 0, 0]"
lung,"['L', 'AH', 'NG']",['lung'],['lung'],0.0,1.26e-05,"[25, 3, 28, 0, 0, 0, 0, 0]"
quit,"['K', 'W', 'IH', 'T']",['quit'],['quit'],0.0,3.47e-05,"[24, 36, 10, 33, 0, 0, 0, 0]"
singing,"['S', 'IH', 'NG', 'IH', 'NG']",['singing'],['singing'],0.0,3.89e-05,"[31, 10, 28, 10, 28, 0, 0, 0]"
totals,"['T', 'OW', 'T', 'AH', 'L', 'Z']",['totals'],['totals'],0.0,3.02e-06,"[33, 12, 33, 3, 25, 38, 0, 0]"
bunch,"['B', 'AH', 'N', 'CH']",['bunch'],['bunch'],0.0,3.72e-05,"[16, 3, 27, 17, 0, 0, 0, 0]"
fleet,"['F', 'L', 'IY', 'T']",['fleet'],['fleet'],0.0,2.14e-05,"[20, 25, 11, 33, 0, 0, 0, 0]"
gen,"['JH', 'EH', 'N', 'ER', 'AH', 'L']",['gen'],['gen'],0.0,2.14e-05,"[23, 7, 27, 8, 3, 25, 0, 0]"
pixels,"['P', 'IH', 'K', 'S', 'AH', 'L', 'Z']",['pixels'],['pixels'],0.0,3.09e-06,"[29, 10, 24, 31, 3, 25, 38, 0]"
trim,"['T', 'R', 'IH', 'M']",['trim'],['trim'],0.0,7.76e-06,"[33, 30, 10, 26, 0, 0, 0, 0]"
cents,"['S', 'EH', 'N', 'T', 'S']",['cents'],['cents'],0.0,2.29e-05,"[31, 7, 27, 33, 31, 0, 0, 0]"
discs,"['D', 'IH', 'S', 'K', 'S']",['discs'],['discs'],0.0,3.98e-06,"[18, 10, 31, 24, 31, 0, 0, 0]"
nylon,"['N', 'AY', 'L', 'AA', 'N']",['nylon'],['nylon'],0.0,2.63e-06,"[27, 6, 25, 1, 27, 0, 0, 0]"
jews,"['JH', 'UW', 'Z']",['jews'],['jews'],0.0,2.95e-05,"[23, 15, 38, 0, 0, 0, 0, 0]"
thru,"['TH', 'R', 'UW']",['thru'],['thru'],0.0,6.76e-06,"[34, 30, 15, 0, 0, 0, 0, 0]"
melissa,"['M', 'AH', 'L', 'IH', 'S', 'AH']",['melissa'],['melissa'],0.0,6.92e-06,"[26, 3, 25, 10, 31, 3, 0, 0]"
cod,"['K', 'AA', 'D']",['cod'],['cod'],0.0,7.76e-06,"[24, 1, 18, 0, 0, 0, 0, 0]"
browsing,"['B', 'R', 'AW', 'Z', 'IH', 'NG']","['brows', 'ing']","['brows', '##ing']",0.0,3.98e-06,"[16, 30, 5, 38, 10, 28, 0, 0]"
juan,"['W', 'AA', 'N']",['juan'],['juan'],0.0,1.32e-05,"[36, 1, 27, 0, 0, 0, 0, 0]"
watched,"['W', 'AA', 'CH', 'T']",['watched'],['watched'],0.0,5.25e-05,"[36, 1, 17, 33, 0, 0, 0, 0]"
mart,"['M', 'AA', 'R', 'T']",['mart'],['mart'],0.0,4.9e-06,"[26, 1, 30, 33, 0, 0, 0, 0]"
cole,"['K', 'OW', 'L']",['cole'],['cole'],0.0,1.51e-05,"[24, 12, 25, 0, 0, 0, 0, 0]"
breath,"['B', 'R', 'EH', 'TH']",['breath'],['breath'],0.0,3.31e-05,"[16, 30, 7, 34, 0, 0, 0, 0]"
bull,"['B', 'UH', 'L']",['bull'],['bull'],0.0,2.19e-05,"[16, 14, 25, 0, 0, 0, 0, 0]"
wishes,"['W', 'IH', 'SH', 'IH', 'Z']",['wishes'],['wishes'],0.0,2.24e-05,"[36, 10, 32, 10, 38, 0, 0, 0]"
wanna,"['W', 'AA', 'N', 'AH']",['wanna'],['wanna'],0.0,0.00011,"[36, 1, 27, 3, 0, 0, 0, 0]"
aaa,"['T', 'R', 'IH', 'P', 'AH', 'L', 'EY']",['aaa'],['aaa'],0.0,5.89e-06,"[33, 30, 10, 29, 3, 25, 9, 0]"
grain,"['G', 'R', 'EY', 'N']",['grain'],['grain'],0.0,1.51e-05,"[21, 30, 9, 27, 0, 0, 0, 0]"
grill,"['G', 'R', 'IH', 'L']",['grill'],['grill'],0.0,6.92e-06,"[21, 30, 10, 25, 0, 0, 0, 0]"
lamps,"['L', 'AE', 'M', 'P', 'S']",['lamps'],['lamps'],0.0,5.37e-06,"[25, 2, 26, 29, 31, 0, 0, 0]"
sees,"['S', 'IY', 'Z']",['sees'],['sees'],0.0,3.89e-05,"[31, 11, 38, 0, 0, 0, 0, 0]"
doug,"['D', 'AH', 'G']",['doug'],['doug'],0.0,1.05e-05,"[18, 3, 21, 0, 0, 0, 0, 0]"
civic,"['S', 'IH', 'V', 'IH', 'K']",['civic'],['civic'],0.0,1e-05,"[31, 10, 35, 10, 24, 0, 0, 0]"
stayed,"['S', 'T', 'EY', 'D']",['stayed'],['stayed'],0.0,3.39e-05,"[31, 33, 9, 18, 0, 0, 0, 0]"
omega,"['OW', 'M', 'EH', 'G', 'AH']",['omega'],['omega'],0.0,6.03e-06,"[12, 26, 7, 21, 3, 0, 0, 0]"
spoken,"['S', 'P', 'OW', 'K', 'AH', 'N']",['spoken'],['spoken'],0.0,2.82e-05,"[31, 29, 12, 24, 3, 27, 0, 0]"
todd,"['T', 'AA', 'D']",['todd'],['todd'],0.0,1.23e-05,"[33, 1, 18, 0, 0, 0, 0, 0]"
gel,"['JH', 'EH', 'L']",['gel'],['gel'],0.0,6.92e-06,"[23, 7, 25, 0, 0, 0, 0, 0]"
mice,"['M', 'AY', 'S']",['mice'],['mice'],0.0,1.23e-05,"[26, 6, 31, 0, 0, 0, 0, 0]"
mood,"['M', 'UW', 'D']",['mood'],['mood'],0.0,2.75e-05,"[26, 15, 18, 0, 0, 0, 0, 0]"
refers,"['R', 'AH', 'F', 'ER', 'Z']",['refers'],['refers'],0.0,1.78e-05,"[30, 3, 20, 8, 38, 0, 0, 0]"
wrap,"['R', 'AE', 'P']",['wrap'],['wrap'],0.0,1.58e-05,"[30, 2, 29, 0, 0, 0, 0, 0]"
odd,"['AA', 'D']",['odd'],['odd'],0.0,2.63e-05,"[1, 18, 0, 0, 0, 0, 0, 0]"
jeans,"['JH', 'IY', 'N', 'Z']",['jeans'],['jeans'],0.0,1.23e-05,"[23, 11, 27, 38, 0, 0, 0, 0]"
mills,"['M', 'IH', 'L', 'Z']",['mills'],['mills'],0.0,1.66e-05,"[26, 10, 25, 38, 0, 0, 0, 0]"
vast,"['V', 'AE', 'S', 'T']",['vast'],['vast'],0.0,3.09e-05,"[35, 2, 31, 33, 0, 0, 0, 0]"
clerk,"['K', 'L', 'ER', 'K']",['clerk'],['clerk'],0.0,1e-05,"[24, 25, 8, 24, 0, 0, 0, 0]"
ban,"['B', 'AE', 'N']",['ban'],['ban'],0.0,3.55e-05,"[16, 2, 27, 0, 0, 0, 0, 0]"
quiz,"['K', 'W', 'IH', 'Z']",['quiz'],['quiz'],0.0,6.61e-06,"[24, 36, 10, 38, 0, 0, 0, 0]"
thirty,"['TH', 'ER', 'D', 'IY']",['thirty'],['thirty'],0.0,2.4e-05,"[34, 8, 18, 11, 0, 0, 0, 0]"
reed,"['R', 'IY', 'D']",['reed'],['reed'],0.0,1.17e-05,"[30, 11, 18, 0, 0, 0, 0, 0]"
alice,"['AE', 'L', 'AH', 'S']",['alice'],['alice'],0.0,1.82e-05,"[2, 25, 3, 31, 0, 0, 0, 0]"
diving,"['D', 'AY', 'V', 'IH', 'NG']",['diving'],['diving'],0.0,1.05e-05,"[18, 6, 35, 10, 28, 0, 0, 0]"
fed,"['F', 'EH', 'D']",['fed'],['fed'],0.0,3.24e-05,"[20, 7, 18, 0, 0, 0, 0, 0]"
nike,"['N', 'AY', 'K', 'IY']",['nike'],['nike'],0.0,7.59e-06,"[27, 6, 24, 11, 0, 0, 0, 0]"
aging,"['EY', 'JH', 'IH', 'NG']",['aging'],['aging'],0.0,1.1e-05,"[9, 23, 10, 28, 0, 0, 0, 0]"
fails,"['F', 'EY', 'L', 'Z']",['fails'],['fails'],0.0,1.82e-05,"[20, 9, 25, 38, 0, 0, 0, 0]"
evans,"['EH', 'V', 'AH', 'N', 'Z']",['evans'],['evans'],0.0,1.66e-05,"[7, 35, 3, 27, 38, 0, 0, 0]"
amy,"['EY', 'M', 'IY']",['amy'],['amy'],0.0,1.58e-05,"[9, 26, 11, 0, 0, 0, 0, 0]"
mask,"['M', 'AE', 'S', 'K']",['mask'],['mask'],0.0,2.04e-05,"[26, 2, 31, 24, 0, 0, 0, 0]"
greatly,"['G', 'R', 'EY', 'T', 'L', 'IY']",['greatly'],['greatly'],0.0,2.14e-05,"[21, 30, 9, 33, 25, 11, 0, 0]"
thou,"['DH', 'AW']",['thou'],['thou'],0.0,1.45e-05,"[19, 5, 0, 0, 0, 0, 0, 0]"
switches,"['S', 'W', 'IH', 'CH', 'AH', 'Z']",['switches'],['switches'],0.0,6.92e-06,"[31, 36, 10, 17, 3, 38, 0, 0]"
packs,"['P', 'AE', 'K', 'S']",['packs'],['packs'],0.0,8.71e-06,"[29, 2, 24, 31, 0, 0, 0, 0]"
shut,"['SH', 'AH', 'T']",['shut'],['shut'],0.0,6.03e-05,"[32, 3, 33, 0, 0, 0, 0, 0]"
trace,"['T', 'R', 'EY', 'S']",['trace'],['trace'],0.0,1.55e-05,"[33, 30, 9, 31, 0, 0, 0, 0]"
aaron,"['EH', 'R', 'AH', 'N']",['aaron'],['aaron'],0.0,1.7e-05,"[7, 30, 3, 27, 0, 0, 0, 0]"
camps,"['K', 'AE', 'M', 'P', 'S']",['camps'],['camps'],0.0,1.55e-05,"[24, 2, 26, 29, 31, 0, 0, 0]"
bidder,"['B', 'IH', 'D', 'ER']","['bid', 'der']","['bid', '##der']",0.0,3.02e-06,"[16, 10, 18, 8, 0, 0, 0, 0]"
michelle,"['M', 'IH', 'SH', 'EH', 'L']",['michelle'],['michelle'],0.0,1.45e-05,"[26, 10, 32, 7, 25, 0, 0, 0]"
aside,"['AH', 'S', 'AY', 'D']",['aside'],['aside'],0.0,3.89e-05,"[3, 31, 6, 18, 0, 0, 0, 0]"
framed,"['F', 'R', 'EY', 'M', 'D']",['framed'],['framed'],0.0,7.94e-06,"[20, 30, 9, 26, 18, 0, 0, 0]"
tops,"['T', 'AA', 'P', 'S']",['tops'],['tops'],0.0,1.17e-05,"[33, 1, 29, 31, 0, 0, 0, 0]"
moreover,"['M', 'AO', 'R', 'OW', 'V', 'ER']",['moreover'],['moreover'],0.0,1.45e-05,"[26, 4, 30, 12, 35, 8, 0, 0]"
tracked,"['T', 'R', 'AE', 'K', 'T']",['tracked'],['tracked'],0.0,8.91e-06,"[33, 30, 2, 24, 33, 0, 0, 0]"
beam,"['B', 'IY', 'M']",['beam'],['beam'],0.0,1.38e-05,"[16, 11, 26, 0, 0, 0, 0, 0]"
sigma,"['S', 'IH', 'G', 'M', 'AH']",['sigma'],['sigma'],0.0,3.24e-06,"[31, 10, 21, 26, 3, 0, 0, 0]"
punk,"['P', 'AH', 'NG', 'K']",['punk'],['punk'],0.0,1.58e-05,"[29, 3, 28, 24, 0, 0, 0, 0]"
feels,"['F', 'IY', 'L', 'Z']",['feels'],['feels'],0.0,7.94e-05,"[20, 11, 25, 38, 0, 0, 0, 0]"
dawn,"['D', 'AO', 'N']",['dawn'],['dawn'],0.0,1.86e-05,"[18, 4, 27, 0, 0, 0, 0, 0]"
strings,"['S', 'T', 'R', 'IH', 'NG', 'Z']",['strings'],['strings'],0.0,1.1e-05,"[31, 33, 30, 10, 28, 38, 0, 0]"
hosts,"['HH', 'OW', 'S', 'T', 'S']",['hosts'],['hosts'],0.0,1.7e-05,"[22, 12, 31, 33, 31, 0, 0, 0]"
arc,"['AA', 'R', 'K']",['arc'],['arc'],0.0,1.62e-05,"[1, 30, 24, 0, 0, 0, 0, 0]"
wage,"['W', 'EY', 'JH']",['wage'],['wage'],0.0,2.75e-05,"[36, 9, 23, 0, 0, 0, 0, 0]"
pace,"['P', 'EY', 'S']",['pace'],['pace'],0.0,2.4e-05,"[29, 9, 31, 0, 0, 0, 0, 0]"
duke,"['D', 'UW', 'K']",['duke'],['duke'],0.0,2.82e-05,"[18, 15, 24, 0, 0, 0, 0, 0]"
dropped,"['D', 'R', 'AA', 'P', 'T']",['dropped'],['dropped'],0.0,5.37e-05,"[18, 30, 1, 29, 33, 0, 0, 0]"
carl,"['K', 'AA', 'R', 'L']",['carl'],['carl'],0.0,1.74e-05,"[24, 1, 30, 25, 0, 0, 0, 0]"
lenses,"['L', 'EH', 'N', 'Z', 'AH', 'Z']",['lenses'],['lenses'],0.0,5.89e-06,"[25, 7, 27, 38, 3, 38, 0, 0]"
montreal,"['M', 'AH', 'N', 'T', 'R', 'IY', 'AO', 'L']",['montreal'],['montreal'],0.0,1.17e-05,"[26, 3, 27, 33, 30, 11, 4, 25]"
hero,"['HH', 'IH', 'R', 'OW']",['hero'],['hero'],0.0,4.79e-05,"[22, 10, 30, 12, 0, 0, 0, 0]"
rio,"['R', 'IY', 'OW']",['rio'],['rio'],0.0,2.24e-05,"[30, 11, 12, 0, 0, 0, 0, 0]"
guns,"['G', 'AH', 'N', 'Z']",['guns'],['guns'],0.0,4.57e-05,"[21, 3, 27, 38, 0, 0, 0, 0]"
firewall,"['F', 'AY', 'R', 'W', 'AA', 'L']","['fire', 'wall']","['fire', '##wall']",0.0,1.74e-06,"[20, 6, 30, 36, 1, 25, 0, 0]"
genes,"['JH', 'IY', 'N', 'Z']",['genes'],['genes'],0.0,1.38e-05,"[23, 11, 27, 38, 0, 0, 0, 0]"
sought,"['S', 'AO', 'T']",['sought'],['sought'],0.0,3.09e-05,"[31, 4, 33, 0, 0, 0, 0, 0]"
picked,"['P', 'IH', 'K', 'T']",['picked'],['picked'],0.0,5.25e-05,"[29, 10, 24, 33, 0, 0, 0, 0]"
peru,"['P', 'ER', 'UW']",['peru'],['peru'],0.0,7.76e-06,"[29, 8, 15, 0, 0, 0, 0, 0]"
doll,"['D', 'AA', 'L']",['doll'],['doll'],0.0,1.15e-05,"[18, 1, 25, 0, 0, 0, 0, 0]"
ion,"['AY', 'AH', 'N']",['ion'],['ion'],0.0,1.41e-05,"[6, 3, 27, 0, 0, 0, 0, 0]"
roy,"['R', 'OY']",['roy'],['roy'],0.0,1.78e-05,"[30, 13, 0, 0, 0, 0, 0, 0]"
texts,"['T', 'EH', 'K', 'S', 'T', 'S']",['texts'],['texts'],0.0,2.19e-05,"[33, 7, 24, 31, 33, 31, 0, 0]"
lookup,"['L', 'UH', 'K', 'AH', 'P']","['look', 'up']","['look', '##up']",0.0,7.24e-07,"[25, 14, 24, 3, 29, 0, 0, 0]"
shoulder,"['SH', 'OW', 'L', 'D', 'ER']",['shoulder'],['shoulder'],0.0,3.16e-05,"[32, 12, 25, 18, 8, 0, 0, 0]"
bikini,"['B', 'IH', 'K', 'IY', 'N', 'IY']",['bikini'],['bikini'],0.0,5.01e-06,"[16, 10, 24, 11, 27, 11, 0, 0]"
killing,"['K', 'IH', 'L', 'IH', 'NG']",['killing'],['killing'],0.0,7.59e-05,"[24, 10, 25, 10, 28, 0, 0, 0]"
coal,"['K', 'OW', 'L']",['coal'],['coal'],0.0,3.09e-05,"[24, 12, 25, 0, 0, 0, 0, 0]"
brochure,"['B', 'R', 'OW', 'SH', 'UH', 'R']","['bro', 'chure']","['bro', '##chu', '##re']",0.0,2.34e-06,"[16, 30, 12, 32, 14, 30, 0, 0]"
corps,"['K', 'AO', 'R']",['corps'],['corps'],0.0,1.86e-05,"[24, 4, 30, 0, 0, 0, 0, 0]"
app,"['AE', 'P']",['app'],['app'],0.0,7.24e-05,"[2, 29, 0, 0, 0, 0, 0, 0]"
warner,"['W', 'AO', 'R', 'N', 'ER']",['warner'],['warner'],0.0,1.29e-05,"[36, 4, 30, 27, 8, 0, 0, 0]"
rica,"['R', 'IY', 'K', 'AH']",['rica'],['rica'],0.0,5.62e-06,"[30, 11, 24, 3, 0, 0, 0, 0]"
mrs,"['M', 'IH', 'S', 'IH', 'Z']",['mrs'],['mrs'],0.0,7.76e-05,"[26, 10, 31, 10, 38, 0, 0, 0]"
mitchell,"['M', 'IH', 'CH', 'AH', 'L']",['mitchell'],['mitchell'],0.0,1.74e-05,"[26, 10, 17, 3, 25, 0, 0, 0]"
coat,"['K', 'OW', 'T']",['coat'],['coat'],0.0,2.29e-05,"[24, 12, 33, 0, 0, 0, 0, 0]"
rivers,"['R', 'IH', 'V', 'ER', 'Z']",['rivers'],['rivers'],0.0,2e-05,"[30, 10, 35, 8, 38, 0, 0, 0]"
tired,"['T', 'AY', 'ER', 'D']",['tired'],['tired'],0.0,5.13e-05,"[33, 6, 8, 18, 0, 0, 0, 0]"
founder,"['F', 'AW', 'N', 'D', 'ER']",['founder'],['founder'],0.0,2.88e-05,"[20, 5, 27, 18, 8, 0, 0, 0]"
twelve,"['T', 'W', 'EH', 'L', 'V']",['twelve'],['twelve'],0.0,2.24e-05,"[33, 36, 7, 25, 35, 0, 0, 0]"
hub,"['HH', 'AH', 'B']",['hub'],['hub'],0.0,1.2e-05,"[22, 3, 16, 0, 0, 0, 0, 0]"
cited,"['S', 'AY', 'T', 'AH', 'D']",['cited'],['cited'],0.0,1.95e-05,"[31, 6, 33, 3, 18, 0, 0, 0]"
seeds,"['S', 'IY', 'D', 'Z']",['seeds'],['seeds'],0.0,1.91e-05,"[31, 11, 18, 38, 0, 0, 0, 0]"
thumbs,"['TH', 'AH', 'M', 'Z']",['thumbs'],['thumbs'],0.0,4.9e-06,"[34, 3, 26, 38, 0, 0, 0, 0]"
nodes,"['N', 'OW', 'D', 'Z']",['nodes'],['nodes'],0.0,6.03e-06,"[27, 12, 18, 38, 0, 0, 0, 0]"
tales,"['T', 'EY', 'L', 'Z']",['tales'],['tales'],0.0,1.26e-05,"[33, 9, 25, 38, 0, 0, 0, 0]"
eng,"['EH', 'NG']",['eng'],['eng'],0.0,4.57e-06,"[7, 28, 0, 0, 0, 0, 0, 0]"
deaths,"['D', 'EH', 'TH', 'S']",['deaths'],['deaths'],0.0,3.39e-05,"[18, 7, 34, 31, 0, 0, 0, 0]"
crop,"['K', 'R', 'AA', 'P']",['crop'],['crop'],0.0,1.41e-05,"[24, 30, 1, 29, 0, 0, 0, 0]"
fucked,"['F', 'AH', 'K', 'T']",['fucked'],['fucked'],0.0,3.89e-05,"[20, 3, 24, 33, 0, 0, 0, 0]"
freeware,"['F', 'R', 'IY', 'W', 'EY', 'R']","['free', 'ware']","['free', '##ware']",0.0,3.72e-07,"[20, 30, 11, 36, 9, 30, 0, 0]"
denied,"['D', 'IH', 'N', 'AY', 'D']",['denied'],['denied'],0.0,2.69e-05,"[18, 10, 27, 6, 18, 0, 0, 0]"
liked,"['L', 'AY', 'K', 'T']",['liked'],['liked'],0.0,5.75e-05,"[25, 6, 24, 33, 0, 0, 0, 0]"
shelf,"['SH', 'EH', 'L', 'F']",['shelf'],['shelf'],0.0,1.05e-05,"[32, 7, 25, 20, 0, 0, 0, 0]"
knife,"['N', 'AY', 'F']",['knife'],['knife'],0.0,2.57e-05,"[27, 6, 20, 0, 0, 0, 0, 0]"
val,"['V', 'AE', 'L']",['val'],['val'],0.0,5.13e-06,"[35, 2, 25, 0, 0, 0, 0, 0]"
stack,"['S', 'T', 'AE', 'K']",['stack'],['stack'],0.0,1.12e-05,"[31, 33, 2, 24, 0, 0, 0, 0]"
camel,"['K', 'AE', 'M', 'AH', 'L']",['camel'],['camel'],0.0,4.37e-06,"[24, 2, 26, 3, 25, 0, 0, 0]"
waves,"['W', 'EY', 'V', 'Z']",['waves'],['waves'],0.0,2.34e-05,"[36, 9, 35, 38, 0, 0, 0, 0]"
pierre,"['P', 'IY', 'EH', 'R']",['pierre'],['pierre'],0.0,8.91e-06,"[29, 11, 7, 30, 0, 0, 0, 0]"
damn,"['D', 'AE', 'M']",['damn'],['damn'],0.0,0.000123,"[18, 2, 26, 0, 0, 0, 0, 0]"
trunk,"['T', 'R', 'AH', 'NG', 'K']",['trunk'],['trunk'],0.0,1.07e-05,"[33, 30, 3, 28, 24, 0, 0, 0]"
curve,"['K', 'ER', 'V']",['curve'],['curve'],0.0,1.38e-05,"[24, 8, 35, 0, 0, 0, 0, 0]"
hang,"['HH', 'AE', 'NG']",['hang'],['hang'],0.0,3.98e-05,"[22, 2, 28, 0, 0, 0, 0, 0]"
housewares,"['HH', 'AW', 'S', 'W', 'EH', 'R', 'Z']","['house', 'wares']","['house', '##ware', '##s']",0.0,2.34e-07,"[22, 5, 31, 36, 7, 30, 38, 0]"
sue,"['S', 'UW']",['sue'],['sue'],0.0,1.66e-05,"[31, 15, 0, 0, 0, 0, 0, 0]"
valve,"['V', 'AE', 'L', 'V']",['valve'],['valve'],0.0,1.35e-05,"[35, 2, 25, 35, 0, 0, 0, 0]"
tons,"['T', 'AH', 'N', 'Z']",['tons'],['tons'],0.0,2.88e-05,"[33, 3, 27, 38, 0, 0, 0, 0]"
sing,"['S', 'IH', 'NG']",['sing'],['sing'],0.0,3.47e-05,"[31, 10, 28, 0, 0, 0, 0, 0]"
stood,"['S', 'T', 'UH', 'D']",['stood'],['stood'],0.0,3.72e-05,"[31, 33, 14, 18, 0, 0, 0, 0]"
acute,"['AH', 'K', 'Y', 'UW', 'T']",['acute'],['acute'],0.0,1e-05,"[3, 24, 37, 15, 33, 0, 0, 0]"
voices,"['V', 'OY', 'S', 'AH', 'Z']",['voices'],['voices'],0.0,2.24e-05,"[35, 13, 31, 3, 38, 0, 0, 0]"
ace,"['EY', 'S']",['ace'],['ace'],0.0,1.29e-05,"[9, 31, 0, 0, 0, 0, 0, 0]"
drinks,"['D', 'R', 'IH', 'NG', 'K', 'S']",['drinks'],['drinks'],0.0,2.69e-05,"[18, 30, 10, 28, 24, 31, 0, 0]"
steam,"['S', 'T', 'IY', 'M']",['steam'],['steam'],0.0,3.31e-05,"[31, 33, 11, 26, 0, 0, 0, 0]"
weird,"['W', 'IH', 'R', 'D']",['weird'],['weird'],0.0,6.46e-05,"[36, 10, 30, 18, 0, 0, 0, 0]"
