word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
coral,"['K', 'AO', 'R', 'AH', 'L']","['cor', 'al']","['c', 'oral']",0.4,7.24e-06,"[24, 4, 30, 3, 25, 0, 0, 0]"
sparc,"['S', 'P', 'AA', 'R', 'K']",['sparc'],"['s', 'par', 'c']",0.4,1.95e-07,"[31, 29, 1, 30, 24, 0, 0, 0]"
warranties,"['W', 'AO', 'R', 'AH', 'N', 'T', 'IY', 'Z']","['war', 'ranties']","['w', 'arr', 'ant', 'ies']",0.4,8.32e-07,"[36, 4, 30, 3, 27, 33, 11, 38]"
kodak,"['K', 'OW', 'D', 'AE', 'K']",['kodak'],"['k', 'od', 'ak']",0.4,1.82e-06,"[24, 12, 18, 2, 24, 0, 0, 0]"
lotus,"['L', 'OW', 'T', 'AH', 'S']","['lo', 'tus']","['lot', 'us']",0.4,4.17e-06,"[25, 12, 33, 3, 31, 0, 0, 0]"
tokyo,"['T', 'OW', 'K', 'IY', 'OW']",['tokyo'],"['t', 'ok', 'yo']",0.4,1.86e-05,"[33, 12, 24, 11, 12, 0, 0, 0]"
indicators,"['IH', 'N', 'D', 'AH', 'K', 'EY', 'T', 'ER', 'Z']","['in', 'dic', 'at', 'ors']","['ind', 'icators']",0.4,6.76e-06,"[10, 27, 18, 3, 24, 9, 33, 8]"
tiger,"['T', 'AY', 'G', 'ER']","['ti', 'ger']","['t', 'iger']",0.4,2e-05,"[33, 6, 21, 8, 0, 0, 0, 0]"
renew,"['R', 'IH', 'N', 'UW']","['re', 'new']","['ren', 'ew']",0.4,5.37e-06,"[30, 10, 27, 15, 0, 0, 0, 0]"
relocation,"['R', 'IY', 'L', 'OW', 'K', 'EY', 'SH', 'AH', 'N']","['re', 'lo', 'ca', 'tion']","['rel', 'ocation']",0.4,3.72e-06,"[30, 11, 25, 12, 24, 9, 32, 3]"
delivering,"['D', 'IH', 'L', 'IH', 'V', 'ER', 'IH', 'NG']","['de', 'liv', 'er', 'ing']","['del', 'ivering']",0.4,1.23e-05,"[18, 10, 25, 10, 35, 8, 10, 28]"
appliances,"['AH', 'P', 'L', 'AY', 'AH', 'N', 'S', 'AH', 'Z']","['ap', 'pli', 'ances']","['app', 'l', 'iances']",0.4,5.13e-06,"[3, 29, 25, 6, 3, 27, 31, 3]"
syria,"['S', 'IH', 'R', 'IY', 'AH']","['syr', 'ia']","['sy', 'ria']",0.4,2.51e-05,"[31, 10, 30, 11, 3, 0, 0, 0]"
ultra,"['AH', 'L', 'T', 'R', 'AH']","['ul', 'tra']","['ult', 'ra']",0.4,1.7e-05,"[3, 25, 33, 30, 3, 0, 0, 0]"
sauce,"['S', 'AO', 'S']",['sauce'],"['s', 'au', 'ce']",0.4,2e-05,"[31, 4, 31, 0, 0, 0, 0, 0]"
cumulative,"['K', 'Y', 'UW', 'M', 'Y', 'AH', 'L', 'AH', 'T', 'IH', 'V']","['cu', 'mu', 'lat', 'ive']","['cum', 'ulative']",0.4,3.55e-06,"[24, 37, 15, 26, 37, 3, 25, 3]"
indigenous,"['IH', 'N', 'D', 'IH', 'JH', 'AH', 'N', 'AH', 'S']","['in', 'di', 'gen', 'ous']","['ind', 'igenous']",0.4,1.45e-05,"[10, 27, 18, 10, 23, 3, 27, 3]"
focal,"['F', 'OW', 'K', 'AH', 'L']","['fo', 'cal']","['f', 'ocal']",0.4,4.68e-06,"[20, 12, 24, 3, 25, 0, 0, 0]"
purchasing,"['P', 'ER', 'CH', 'AH', 'S', 'IH', 'NG']","['pur', 'chas', 'ing']","['p', 'urch', 'asing']",0.4,1.15e-05,"[29, 8, 17, 3, 31, 10, 28, 0]"
particular,"['P', 'ER', 'T', 'IH', 'K', 'Y', 'AH', 'L', 'ER']","['par', 'tic', 'u', 'lar']","['part', 'icular']",0.4,0.0001,"[29, 8, 33, 10, 24, 37, 3, 25]"
malta,"['M', 'AO', 'L', 'T', 'AH']",['malta'],"['m', 'alt', 'a']",0.4,3.47e-06,"[26, 4, 25, 33, 3, 0, 0, 0]"
fragrances,"['F', 'R', 'EY', 'G', 'R', 'AH', 'N', 'S', 'AH', 'Z']","['fra', 'grances']","['fr', 'ag', 'r', 'ances']",0.4,6.92e-07,"[20, 30, 9, 21, 30, 3, 27, 31]"
geological,"['JH', 'IY', 'AH', 'L', 'AA', 'JH', 'IH', 'K', 'AH', 'L']","['geo', 'lo', 'gic', 'al']","['ge', 'ological']",0.4,6.61e-06,"[23, 11, 3, 25, 1, 23, 10, 24]"
wendy,"['W', 'EH', 'N', 'D', 'IY']",['wendy'],"['w', 'end', 'y']",0.4,6.92e-06,"[36, 7, 27, 18, 11, 0, 0, 0]"
cindy,"['S', 'IH', 'N', 'D', 'IY']",['cindy'],"['c', 'ind', 'y']",0.4,3.8e-06,"[31, 10, 27, 18, 11, 0, 0, 0]"
susan,"['S', 'UW', 'Z', 'AH', 'N']",['susan'],"['s', 'us', 'an']",0.4,1.74e-05,"[31, 15, 38, 3, 27, 0, 0, 0]"
lover,"['L', 'AH', 'V', 'ER']","['lov', 'er']","['l', 'over']",0.4,1.82e-05,"[25, 3, 35, 8, 0, 0, 0, 0]"
davis,"['D', 'EY', 'V', 'AH', 'S']","['dav', 'is']","['d', 'avis']",0.4,3.09e-05,"[18, 9, 35, 3, 31, 0, 0, 0]"
oasis,"['OW', 'EY', 'S', 'IH', 'S']","['oas', 'is']","['o', 'asis']",0.4,3.63e-06,"[12, 9, 31, 10, 31, 0, 0, 0]"
facilities,"['F', 'AH', 'S', 'IH', 'L', 'AH', 'T', 'IY', 'Z']","['fa', 'cil', 'it', 'ies']","['fac', 'ilities']",0.4,4.57e-05,"[20, 3, 31, 10, 25, 3, 33, 11]"
diana,"['D', 'AY', 'AE', 'N', 'AH']","['di', 'ana']","['d', 'iana']",0.4,1.05e-05,"[18, 6, 2, 27, 3, 0, 0, 0]"
jimmy,"['JH', 'IH', 'M', 'IY']",['jimmy'],"['j', 'im', 'my']",0.4,2.75e-05,"[23, 10, 26, 11, 0, 0, 0, 0]"
xanax,"['Z', 'AE', 'N', 'AE', 'K', 'S']",['xanax'],"['x', 'an', 'ax']",0.4,1.51e-06,"[38, 2, 27, 2, 24, 31, 0, 0]"
busty,"['B', 'AH', 'S', 'T', 'IY']",['busty'],"['b', 'ust', 'y']",0.4,1.17e-06,"[16, 3, 31, 33, 11, 0, 0, 0]"
logan,"['L', 'OW', 'G', 'AH', 'N']","['lo', 'gan']","['log', 'an']",0.4,1.1e-05,"[25, 12, 21, 3, 27, 0, 0, 0]"
allan,"['AE', 'L', 'AH', 'N']","['al', 'lan']","['all', 'an']",0.4,6.31e-06,"[2, 25, 3, 27, 0, 0, 0, 0]"
securities,"['S', 'IH', 'K', 'Y', 'UH', 'R', 'AH', 'T', 'IY', 'Z']","['se', 'cur', 'it', 'ies']","['sec', 'urities']",0.4,1.74e-05,"[31, 10, 24, 37, 14, 30, 3, 33]"
beads,"['B', 'IY', 'D', 'Z']",['beads'],"['b', 'ead', 's']",0.4,4.9e-06,"[16, 11, 18, 38, 0, 0, 0, 0]"
determines,"['D', 'AH', 'T', 'ER', 'M', 'AH', 'N', 'Z']","['de', 'term', 'ines']","['d', 'etermin', 'es']",0.4,5.89e-06,"[18, 3, 33, 8, 26, 3, 27, 38]"
traditions,"['T', 'R', 'AH', 'D', 'IH', 'SH', 'AH', 'N', 'Z']","['tra', 'di', 'tions']","['tr', 'ad', 'itions']",0.4,1.26e-05,"[33, 30, 3, 18, 10, 32, 3, 27]"
sugar,"['SH', 'UH', 'G', 'ER']","['sug', 'ar']","['s', 'ugar']",0.4,4.79e-05,"[32, 14, 21, 8, 0, 0, 0, 0]"
babes,"['B', 'EY', 'B', 'Z']",['babes'],"['b', 'ab', 'es']",0.4,2.45e-06,"[16, 9, 16, 38, 0, 0, 0, 0]"
novel,"['N', 'AA', 'V', 'AH', 'L']","['nov', 'el']","['no', 'vel']",0.4,4.27e-05,"[27, 1, 35, 3, 25, 0, 0, 0]"
yemen,"['Y', 'EH', 'M', 'AH', 'N']","['ye', 'men']","['y', 'emen']",0.4,7.59e-06,"[37, 7, 26, 3, 27, 0, 0, 0]"
bryan,"['B', 'R', 'AY', 'AH', 'N']","['bry', 'an']","['b', 'ryan']",0.4,9.55e-06,"[16, 30, 6, 3, 27, 0, 0, 0]"
analytical,"['AE', 'N', 'AH', 'L', 'IH', 'T', 'IH', 'K', 'AH', 'L']","['ana', 'lyt', 'ic', 'al']","['analy', 'tical']",0.4,5.37e-06,"[2, 27, 3, 25, 10, 33, 10, 24]"
psychiatry,"['S', 'AY', 'K', 'AY', 'AH', 'T', 'R', 'IY']","['psy', 'chi', 'atry']","['psych', 'iat', 'ry']",0.4,3.63e-06,"[31, 6, 24, 6, 3, 33, 30, 11]"
david,"['D', 'EY', 'V', 'IH', 'D']","['dav', 'id']","['d', 'avid']",0.4,0.000135,"[18, 9, 35, 10, 18, 0, 0, 0]"
allen,"['AE', 'L', 'AH', 'N']","['al', 'len']","['all', 'en']",0.4,2.4e-05,"[2, 25, 3, 27, 0, 0, 0, 0]"
craig,"['K', 'R', 'EY', 'G']",['craig'],"['c', 'ra', 'ig']",0.4,1.51e-05,"[24, 30, 9, 21, 0, 0, 0, 0]"
yukon,"['Y', 'UW', 'K', 'AA', 'N']",['yukon'],"['y', 'uk', 'on']",0.4,1.55e-06,"[37, 15, 24, 1, 27, 0, 0, 0]"
ambassador,"['AE', 'M', 'B', 'AE', 'S', 'AH', 'D', 'ER']","['am', 'bas', 'sad', 'or']","['amb', 'assador']",0.4,2.24e-05,"[2, 26, 16, 2, 31, 3, 18, 8]"
solar,"['S', 'OW', 'L', 'ER']","['sol', 'ar']","['s', 'olar']",0.4,3.39e-05,"[31, 12, 25, 8, 0, 0, 0, 0]"
indicating,"['IH', 'N', 'D', 'AH', 'K', 'EY', 'T', 'IH', 'NG']","['in', 'dic', 'at', 'ing']","['ind', 'icating']",0.4,1.23e-05,"[10, 27, 18, 3, 24, 9, 33, 10]"
bonus,"['B', 'OW', 'N', 'AH', 'S']","['bo', 'nus']","['bon', 'us']",0.4,2.82e-05,"[16, 12, 27, 3, 31, 0, 0, 0]"
discounted,"['D', 'IH', 'S', 'K', 'AW', 'N', 'T', 'IH', 'D']","['dis', 'coun', 'ted']","['disc', 'ount', 'ed']",0.4,3.8e-06,"[18, 10, 31, 24, 5, 27, 33, 10]"
indication,"['IH', 'N', 'D', 'AH', 'K', 'EY', 'SH', 'AH', 'N']","['in', 'dic', 'a', 'tion']","['ind', 'ication']",0.4,1.15e-05,"[10, 27, 18, 3, 24, 9, 32, 3]"
pilot,"['P', 'AY', 'L', 'AH', 'T']","['pi', 'lot']","['p', 'ilot']",0.4,3.31e-05,"[29, 6, 25, 3, 33, 0, 0, 0]"
satin,"['S', 'AE', 'T', 'AH', 'N']","['sat', 'in']","['s', 'atin']",0.4,2.45e-06,"[31, 2, 33, 3, 27, 0, 0, 0]"
asian,"['EY', 'ZH', 'AH', 'N']","['asi', 'an']","['as', 'ian']",0.4,4.9e-05,"[9, 39, 3, 27, 0, 0, 0, 0]"
piano,"['P', 'IY', 'AE', 'N', 'OW']","['pi', 'ano']","['p', 'iano']",0.4,2.04e-05,"[29, 11, 2, 27, 12, 0, 0, 0]"
historical,"['HH', 'IH', 'S', 'T', 'AO', 'R', 'IH', 'K', 'AH', 'L']","['his', 'tor', 'ic', 'al']","['hist', 'orical']",0.4,4.9e-05,"[22, 10, 31, 33, 4, 30, 10, 24]"
polar,"['P', 'OW', 'L', 'ER']","['po', 'lar']","['p', 'olar']",0.4,9.12e-06,"[29, 12, 25, 8, 0, 0, 0, 0]"
indie,"['IH', 'N', 'D', 'IY']","['in', 'die']","['ind', 'ie']",0.4,1e-05,"[10, 27, 18, 11, 0, 0, 0, 0]"
lewis,"['L', 'UW', 'IH', 'S']",['lewis'],"['le', 'w', 'is']",0.4,3.02e-05,"[25, 15, 10, 31, 0, 0, 0, 0]"
automotive,"['AO', 'T', 'AH', 'M', 'OW', 'T', 'IH', 'V']","['auto', 'mot', 'ive']","['aut', 'om', 'otive']",0.4,8.51e-06,"[4, 33, 3, 26, 12, 33, 10, 35]"
craps,"['K', 'R', 'AE', 'P', 'S']",['craps'],"['c', 'ra', 'ps']",0.4,6.31e-07,"[24, 30, 2, 29, 31, 0, 0, 0]"
vocational,"['V', 'OW', 'K', 'EY', 'SH', 'AH', 'N', 'AH', 'L']","['vo', 'ca', 'tion', 'al']","['voc', 'ational']",0.4,4.47e-06,"[35, 12, 24, 9, 32, 3, 27, 3]"
decor,"['D', 'IH', 'K', 'AO', 'R']","['de', 'cor']","['dec', 'or']",0.4,4.47e-06,"[18, 10, 24, 4, 30, 0, 0, 0]"
pharmacies,"['F', 'AA', 'R', 'M', 'AH', 'S', 'IY', 'Z']","['phar', 'ma', 'cies']","['ph', 'arm', 'acies']",0.4,1.51e-06,"[20, 1, 30, 26, 3, 31, 11, 38]"
reputation,"['R', 'EH', 'P', 'Y', 'AH', 'T', 'EY', 'SH', 'AH', 'N']","['repu', 'ta', 'tion']","['re', 'put', 'ation']",0.4,2.95e-05,"[30, 7, 29, 37, 3, 33, 9, 32]"
occur,"['AH', 'K', 'ER']","['oc', 'cur']","['occ', 'ur']",0.4,2.95e-05,"[3, 24, 8, 0, 0, 0, 0, 0]"
tahoe,"['T', 'AE', 'HH', 'OW']",['tahoe'],"['t', 'ah', 'oe']",0.4,1.58e-06,"[33, 2, 22, 12, 0, 0, 0, 0]"
puppy,"['P', 'AH', 'P', 'IY']",['puppy'],"['p', 'upp', 'y']",0.4,1e-05,"[29, 3, 29, 11, 0, 0, 0, 0]"
guarantees,"['G', 'EH', 'R', 'AH', 'N', 'T', 'IY', 'Z']","['guar', 'an', 'tees']","['gu', 'arant', 'ees']",0.4,6.76e-06,"[21, 7, 30, 3, 27, 33, 11, 38]"
relay,"['R', 'IY', 'L', 'EY']","['re', 'lay']","['rel', 'ay']",0.4,7.24e-06,"[30, 11, 25, 9, 0, 0, 0, 0]"
india,"['IH', 'N', 'D', 'IY', 'AH']","['in', 'dia']","['ind', 'ia']",0.4,0.00011,"[10, 27, 18, 11, 3, 0, 0, 0]"
california,"['K', 'AE', 'L', 'AH', 'F', 'AO', 'R', 'N', 'Y', 'AH']","['cali', 'for', 'nia']","['cal', 'if', 'ornia']",0.4,0.0001,"[24, 2, 25, 3, 20, 4, 30, 27]"
naked,"['N', 'EY', 'K', 'AH', 'D']","['na', 'ked']","['n', 'aked']",0.4,2.69e-05,"[27, 9, 24, 3, 18, 0, 0, 0]"
naval,"['N', 'EY', 'V', 'AH', 'L']","['nav', 'al']","['n', 'aval']",0.4,1.74e-05,"[27, 9, 35, 3, 25, 0, 0, 0]"
travelling,"['T', 'R', 'AE', 'V', 'AH', 'L', 'IH', 'NG']","['trav', 'el', 'ling']","['t', 'rave', 'lling']",0.4,1.45e-05,"[33, 30, 2, 35, 3, 25, 10, 28]"
favor,"['F', 'EY', 'V', 'ER']","['fa', 'vor']","['f', 'avor']",0.4,3.8e-05,"[20, 9, 35, 8, 0, 0, 0, 0]"
intro,"['IH', 'N', 'T', 'R', 'OW']","['in', 'tro']","['int', 'ro']",0.4,6.46e-06,"[10, 27, 33, 30, 12, 0, 0, 0]"
invitation,"['IH', 'N', 'V', 'IH', 'T', 'EY', 'SH', 'AH', 'N']","['in', 'vit', 'a', 'tion']","['inv', 'itation']",0.4,1.38e-05,"[10, 27, 35, 10, 33, 9, 32, 3]"
motor,"['M', 'OW', 'T', 'ER']","['mo', 'tor']","['m', 'otor']",0.4,3.39e-05,"[26, 12, 33, 8, 0, 0, 0, 0]"
volkswagen,"['V', 'OW', 'L', 'K', 'S', 'W', 'AE', 'G', 'AH', 'N']","['volk', 'swa', 'gen']","['vol', 'ks', 'wagen']",0.4,3.16e-06,"[35, 12, 25, 24, 31, 36, 2, 21]"
beneficial,"['B', 'EH', 'N', 'AH', 'F', 'IH', 'SH', 'AH', 'L']","['be', 'ne', 'fi', 'cial']","['benef', 'icial']",0.4,1.2e-05,"[16, 7, 27, 3, 20, 10, 32, 3]"
hayes,"['HH', 'EY', 'Z']",['hayes'],"['h', 'ay', 'es']",0.4,7.41e-06,"[22, 9, 38, 0, 0, 0, 0, 0]"
quotations,"['K', 'W', 'OW', 'T', 'EY', 'SH', 'AH', 'N', 'Z']","['quo', 'ta', 'tions']","['qu', 'ot', 'ations']",0.4,1.95e-06,"[24, 36, 12, 33, 9, 32, 3, 27]"
dying,"['D', 'AY', 'IH', 'NG']","['dy', 'ing']","['d', 'ying']",0.4,4.27e-05,"[18, 6, 10, 28, 0, 0, 0, 0]"
elder,"['EH', 'L', 'D', 'ER']","['eld', 'er']","['e', 'lder']",0.4,1.15e-05,"[7, 25, 18, 8, 0, 0, 0, 0]"
rural,"['R', 'UH', 'R', 'AH', 'L']","['rur', 'al']","['r', 'ural']",0.4,3.89e-05,"[30, 14, 30, 3, 25, 0, 0, 0]"
debut,"['D', 'EY', 'B', 'Y', 'UW']","['de', 'but']","['deb', 'ut']",0.4,3.31e-05,"[18, 9, 16, 37, 15, 0, 0, 0]"
motivation,"['M', 'OW', 'T', 'AH', 'V', 'EY', 'SH', 'AH', 'N']","['mo', 'tiv', 'a', 'tion']","['mot', 'ivation']",0.4,1.66e-05,"[26, 12, 33, 3, 35, 9, 32, 3]"
nepal,"['N', 'AH', 'P', 'AO', 'L']",['nepal'],"['n', 'ep', 'al']",0.4,6.76e-06,"[27, 3, 29, 4, 25, 0, 0, 0]"
insulation,"['IH', 'N', 'S', 'AH', 'L', 'EY', 'SH', 'AH', 'N']","['in', 'su', 'la', 'tion']","['ins', 'ulation']",0.4,4.68e-06,"[10, 27, 31, 3, 25, 9, 32, 3]"
conceptual,"['K', 'AH', 'N', 'S', 'EH', 'P', 'CH', 'UW', 'AH', 'L']","['con', 'cep', 'tu', 'al']","['concept', 'ual']",0.4,4.17e-06,"[24, 3, 27, 31, 7, 29, 17, 15]"
depot,"['D', 'IY', 'P', 'OW']","['de', 'pot']","['dep', 'ot']",0.4,8.91e-06,"[18, 11, 29, 12, 0, 0, 0, 0]"
ratio,"['R', 'EY', 'SH', 'IY', 'OW']","['ra', 'tio']","['rat', 'io']",0.4,2.34e-05,"[30, 9, 32, 11, 12, 0, 0, 0]"
fuzzy,"['F', 'AH', 'Z', 'IY']",['fuzzy'],"['f', 'uzz', 'y']",0.4,4.47e-06,"[20, 3, 38, 11, 0, 0, 0, 0]"
indonesian,"['IH', 'N', 'D', 'OW', 'N', 'IY', 'ZH', 'AH', 'N']","['in', 'done', 'sian']","['ind', 'ones', 'ian']",0.4,7.76e-06,"[10, 27, 18, 12, 27, 11, 39, 3]"
logos,"['L', 'OW', 'G', 'OW', 'Z']","['lo', 'gos']","['log', 'os']",0.4,3.39e-06,"[25, 12, 21, 12, 38, 0, 0, 0]"
simon,"['S', 'AY', 'M', 'AH', 'N']","['si', 'mon']","['sim', 'on']",0.4,3.02e-05,"[31, 6, 26, 3, 27, 0, 0, 0]"
occupation,"['AA', 'K', 'Y', 'AH', 'P', 'EY', 'SH', 'AH', 'N']","['oc', 'cu', 'pa', 'tion']","['occup', 'ation']",0.4,1.58e-05,"[1, 24, 37, 3, 29, 9, 32, 3]"
essay,"['EH', 'S', 'EY']","['es', 'say']","['ess', 'ay']",0.4,1.7e-05,"[7, 31, 9, 0, 0, 0, 0, 0]"
latin,"['L', 'AE', 'T', 'AH', 'N']","['lat', 'in']","['l', 'atin']",0.4,3.02e-05,"[25, 2, 33, 3, 27, 0, 0, 0]"
multimedia,"['M', 'AH', 'L', 'T', 'IY', 'M', 'IY', 'D', 'IY', 'AH']","['mul', 'ti', 'me', 'dia']","['mult', 'imedia']",0.4,3.63e-06,"[26, 3, 25, 33, 11, 26, 11, 18]"
allocation,"['AE', 'L', 'AH', 'K', 'EY', 'SH', 'AH', 'N']","['al', 'loc', 'a', 'tion']","['all', 'ocation']",0.4,5.5e-06,"[2, 25, 3, 24, 9, 32, 3, 27]"
artificial,"['AA', 'R', 'T', 'AH', 'F', 'IH', 'SH', 'AH', 'L']","['ar', 'ti', 'fi', 'cial']","['art', 'ificial']",0.4,1.74e-05,"[1, 30, 33, 3, 20, 10, 32, 3]"
argue,"['AA', 'R', 'G', 'Y', 'UW']","['ar', 'gue']","['arg', 'ue']",0.4,2.88e-05,"[1, 30, 21, 37, 15, 0, 0, 0]"
tamil,"['T', 'AH', 'M', 'IH', 'L']",['tamil'],"['t', 'am', 'il']",0.4,5.75e-06,"[33, 3, 26, 10, 25, 0, 0, 0]"
scoop,"['S', 'K', 'UW', 'P']",['scoop'],"['s', 'co', 'op']",0.4,4.9e-06,"[31, 24, 15, 29, 0, 0, 0, 0]"
fibre,"['F', 'AY', 'B', 'ER']",['fibre'],"['f', 'ib', 're']",0.4,4.68e-06,"[20, 6, 16, 8, 0, 0, 0, 0]"
virus,"['V', 'AY', 'R', 'AH', 'S']","['vir', 'us']","['v', 'irus']",0.4,2.63e-05,"[35, 6, 30, 3, 31, 0, 0, 0]"
biological,"['B', 'AY', 'AH', 'L', 'AA', 'JH', 'IH', 'K', 'AH', 'L']","['bio', 'lo', 'gic', 'al']","['bi', 'ological']",0.4,2.04e-05,"[16, 6, 3, 25, 1, 23, 10, 24]"
louis,"['L', 'UW', 'IH', 'S']",['louis'],"['l', 'ou', 'is']",0.4,6.61e-05,"[25, 15, 10, 31, 0, 0, 0, 0]"
upset,"['AH', 'P', 'S', 'EH', 'T']","['up', 'set']","['ups', 'et']",0.4,4.07e-05,"[3, 29, 31, 7, 33, 0, 0, 0]"
alexandria,"['AE', 'L', 'AH', 'G', 'Z', 'AE', 'N', 'D', 'R', 'IY', 'AH']","['al', 'ex', 'an', 'dria']","['ale', 'x', 'and', 'ria']",0.4,5.89e-06,"[2, 25, 3, 21, 38, 2, 27, 18]"
horizontal,"['HH', 'AO', 'R', 'AH', 'Z', 'AA', 'N', 'T', 'AH', 'L']","['ho', 'ri', 'zont', 'al']","['hor', 'izontal']",0.4,7.94e-06,"[22, 4, 30, 3, 38, 1, 27, 33]"
mazda,"['M', 'AA', 'Z', 'D', 'AH']",['mazda'],"['m', 'az', 'da']",0.4,2.19e-06,"[26, 1, 38, 18, 3, 0, 0, 0]"
birmingham,"['B', 'ER', 'M', 'IH', 'NG', 'HH', 'AE', 'M']","['birm', 'ing', 'ham']","['b', 'ir', 'mingham']",0.4,1.51e-05,"[16, 8, 26, 10, 28, 22, 2, 26]"
recruiting,"['R', 'AH', 'K', 'R', 'UW', 'T', 'IH', 'NG']","['re', 'cruit', 'ing']","['rec', 'ru', 'iting']",0.4,9.77e-06,"[30, 3, 24, 30, 15, 33, 10, 28]"
diary,"['D', 'AY', 'ER', 'IY']","['di', 'ary']","['d', 'iary']",0.4,1.23e-05,"[18, 6, 8, 11, 0, 0, 0, 0]"
federation,"['F', 'EH', 'D', 'ER', 'EY', 'SH', 'AH', 'N']","['fed', 'er', 'a', 'tion']","['f', 'ederation']",0.4,1.82e-05,"[20, 7, 18, 8, 9, 32, 3, 27]"
sanyo,"['S', 'AA', 'N', 'Y', 'OW']",['sanyo'],"['s', 'any', 'o']",0.4,1.74e-07,"[31, 1, 27, 37, 12, 0, 0, 0]"
dubai,"['D', 'UW', 'B', 'AY']",['dubai'],"['d', 'ub', 'ai']",0.4,1.2e-05,"[18, 15, 16, 6, 0, 0, 0, 0]"
estimation,"['EH', 'S', 'T', 'AH', 'M', 'EY', 'SH', 'AH', 'N']","['es', 'tim', 'a', 'tion']","['est', 'imation']",0.4,2.88e-06,"[7, 31, 33, 3, 26, 9, 32, 3]"
viral,"['V', 'AY', 'R', 'AH', 'L']","['vir', 'al']","['v', 'iral']",0.4,1.2e-05,"[35, 6, 30, 3, 25, 0, 0, 0]"
karen,"['K', 'EH', 'R', 'AH', 'N']","['kar', 'en']","['k', 'aren']",0.4,1.23e-05,"[24, 7, 30, 3, 27, 0, 0, 0]"
guaranteed,"['G', 'EH', 'R', 'AH', 'N', 'T', 'IY', 'D']","['guar', 'an', 'teed']","['gu', 'arant', 'eed']",0.4,1.95e-05,"[21, 7, 30, 3, 27, 33, 11, 18]"
identifier,"['AY', 'D', 'EH', 'N', 'T', 'AH', 'F', 'AY', 'ER']","['iden', 'ti', 'fi', 'er']","['ident', 'ifier']",0.4,1.32e-06,"[6, 18, 7, 27, 33, 3, 20, 6]"
cabin,"['K', 'AE', 'B', 'AH', 'N']","['cab', 'in']","['c', 'abin']",0.4,1.35e-05,"[24, 2, 16, 3, 27, 0, 0, 0]"
explicitly,"['IH', 'K', 'S', 'P', 'L', 'IH', 'S', 'AH', 'T', 'L', 'IY']","['ex', 'pli', 'citly']","['expl', 'icit', 'ly']",0.4,9.12e-06,"[10, 24, 31, 29, 25, 10, 31, 3]"
vital,"['V', 'AY', 'T', 'AH', 'L']","['vi', 'tal']","['v', 'ital']",0.4,2.4e-05,"[35, 6, 33, 3, 25, 0, 0, 0]"
logic,"['L', 'AA', 'JH', 'IH', 'K']","['lo', 'gic']","['log', 'ic']",0.4,2.29e-05,"[25, 1, 23, 10, 24, 0, 0, 0]"
asset,"['AE', 'S', 'EH', 'T']","['as', 'set']","['ass', 'et']",0.4,1.7e-05,"[2, 31, 7, 33, 0, 0, 0, 0]"
additional,"['AH', 'D', 'IH', 'SH', 'AH', 'N', 'AH', 'L']","['ad', 'di', 'tion', 'al']","['add', 'itional']",0.4,9.55e-05,"[3, 18, 10, 32, 3, 27, 3, 25]"
charleston,"['CH', 'AA', 'R', 'L', 'S', 'T', 'AH', 'N']","['char', 'le', 'ston']","['ch', 'arl', 'eston']",0.4,5.89e-06,"[17, 1, 30, 25, 31, 33, 3, 27]"
opposition,"['AA', 'P', 'AH', 'Z', 'IH', 'SH', 'AH', 'N']","['op', 'pos', 'i', 'tion']","['opp', 'osition']",0.4,3.72e-05,"[1, 29, 3, 38, 10, 32, 3, 27]"
brian,"['B', 'R', 'AY', 'AH', 'N']","['bri', 'an']","['b', 'rian']",0.4,2.95e-05,"[16, 30, 6, 3, 27, 0, 0, 0]"
lyric,"['L', 'IH', 'R', 'IH', 'K']","['lyr', 'ic']","['ly', 'ric']",0.4,4.27e-06,"[25, 10, 30, 10, 24, 0, 0, 0]"
automation,"['AO', 'T', 'AH', 'M', 'EY', 'SH', 'AH', 'N']","['auto', 'ma', 'tion']","['aut', 'om', 'ation']",0.4,6.31e-06,"[4, 33, 3, 26, 9, 32, 3, 27]"
vocal,"['V', 'OW', 'K', 'AH', 'L']","['vo', 'cal']","['v', 'ocal']",0.4,1.45e-05,"[35, 12, 24, 3, 25, 0, 0, 0]"
volunteers,"['V', 'AA', 'L', 'AH', 'N', 'T', 'IH', 'R', 'Z']","['vo', 'lun', 'teers']","['vol', 'unte', 'ers']",0.4,1.95e-05,"[35, 1, 25, 3, 27, 33, 10, 30]"
modem,"['M', 'OW', 'D', 'AH', 'M']","['mo', 'dem']","['mod', 'em']",0.4,2.51e-06,"[26, 12, 18, 3, 26, 0, 0, 0]"
iraqi,"['IH', 'R', 'AE', 'K', 'IY']","['ir', 'aqi']","['ira', 'qi']",0.4,8.91e-06,"[10, 30, 2, 24, 11, 0, 0, 0]"
eddie,"['EH', 'D', 'IY']","['ed', 'die']","['edd', 'ie']",0.4,1.38e-05,"[7, 18, 11, 0, 0, 0, 0, 0]"
liver,"['L', 'IH', 'V', 'ER']","['liv', 'er']","['l', 'iver']",0.4,1.51e-05,"[25, 10, 35, 8, 0, 0, 0, 0]"
opera,"['AA', 'P', 'R', 'AH']","['op', 'era']","['oper', 'a']",0.4,1.86e-05,"[1, 29, 30, 3, 0, 0, 0, 0]"
