word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
pcs,"['P', 'IY', 'S', 'IY', 'Z']",['pcs'],['pcs'],0.0,5.13e-06,"[29, 11, 31, 11, 38, 0, 0, 0]"
infrared,"['IH', 'N', 'F', 'R', 'ER', 'EH', 'D']","['in', 'frared']","['in', 'frared']",0.0,5.13e-06,"[10, 27, 20, 30, 8, 7, 18, 0]"
pod,"['P', 'AA', 'D']",['pod'],['pod'],0.0,5.13e-06,"[29, 1, 18, 0, 0, 0, 0, 0]"
val,"['V', 'AE', 'L']",['val'],['val'],0.0,5.13e-06,"[35, 2, 25, 0, 0, 0, 0, 0]"
bon,"['B', 'AA', 'N']",['bon'],['bon'],0.0,5.13e-06,"[16, 1, 27, 0, 0, 0, 0, 0]"
submissions,"['S', 'AH', 'B', 'M', 'IH', 'SH', 'AH', 'N', 'Z']","['sub', 'mis', 'sions']","['sub', 'missions']",0.09090909090909091,5.13e-06,"[31, 3, 16, 26, 10, 32, 3, 27]"
tri,"['T', 'R', 'AY']",['tri'],['tri'],0.0,5.13e-06,"[33, 30, 6, 0, 0, 0, 0, 0]"
openings,"['OW', 'P', 'AH', 'N', 'IH', 'NG', 'Z']","['open', 'ings']","['open', 'ings']",0.0,5.13e-06,"[12, 29, 3, 27, 10, 28, 38, 0]"
tract,"['T', 'R', 'AE', 'K', 'T']",['tract'],['tract'],0.0,5.13e-06,"[33, 30, 2, 24, 33, 0, 0, 0]"
outdoors,"['AW', 'T', 'D', 'AO', 'R', 'Z']","['out', 'doors']","['out', 'doors']",0.0,5.13e-06,"[5, 33, 18, 4, 30, 38, 0, 0]"
ada,"['EY', 'D', 'AH']",['ada'],['ada'],0.0,5.13e-06,"[9, 18, 3, 0, 0, 0, 0, 0]"
macro,"['M', 'AE', 'K', 'R', 'OW']",['macro'],['macro'],0.0,5.13e-06,"[26, 2, 24, 30, 12, 0, 0, 0]"
eco,"['IY', 'K', 'OW']",['eco'],['eco'],0.0,5.13e-06,"[11, 24, 12, 0, 0, 0, 0, 0]"
serbia,"['S', 'ER', 'B', 'IY', 'AH']","['ser', 'bia']","['ser', 'bia']",0.0,5.13e-06,"[31, 8, 16, 11, 3, 0, 0, 0]"
arbitration,"['AA', 'R', 'B', 'IH', 'T', 'R', 'EY', 'SH', 'AH', 'N']","['ar', 'bit', 'ra', 'tion']","['ar', 'bit', 'ration']",0.09090909090909091,5.25e-06,"[1, 30, 16, 10, 33, 30, 9, 32]"
pixel,"['P', 'IH', 'K', 'S', 'AH', 'L']",['pixel'],['pixel'],0.0,5.25e-06,"[29, 10, 24, 31, 3, 25, 0, 0]"
sponsorship,"['S', 'P', 'AA', 'N', 'S', 'ER', 'SH', 'IH', 'P']","['spon', 'sor', 'ship']","['sponsor', 'ship']",0.09090909090909091,5.25e-06,"[31, 29, 1, 27, 31, 8, 32, 10]"
atom,"['AE', 'T', 'AH', 'M']",['atom'],['atom'],0.0,5.25e-06,"[2, 33, 3, 26, 0, 0, 0, 0]"
bedrooms,"['B', 'EH', 'D', 'R', 'UW', 'M', 'Z']","['bed', 'rooms']","['bed', 'rooms']",0.0,5.25e-06,"[16, 7, 18, 30, 15, 26, 38, 0]"
harley,"['HH', 'AA', 'R', 'L', 'IY']","['har', 'ley']","['har', 'ley']",0.0,5.25e-06,"[22, 1, 30, 25, 11, 0, 0, 0]"
trainers,"['T', 'R', 'EY', 'N', 'ER', 'Z']","['train', 'ers']","['train', 'ers']",0.0,5.25e-06,"[33, 30, 9, 27, 8, 38, 0, 0]"
marilyn,"['M', 'EH', 'R', 'AH', 'L', 'AH', 'N']","['mar', 'ilyn']","['mar', 'ilyn']",0.0,5.25e-06,"[26, 7, 30, 3, 25, 3, 27, 0]"
rug,"['R', 'AH', 'G']",['rug'],['rug'],0.0,5.25e-06,"[30, 3, 21, 0, 0, 0, 0, 0]"
genres,"['ZH', 'AA', 'N', 'R', 'AH', 'Z']",['genres'],['genres'],0.0,5.25e-06,"[39, 1, 27, 30, 3, 38, 0, 0]"
surfing,"['S', 'ER', 'F', 'IH', 'NG']","['surf', 'ing']","['surf', 'ing']",0.0,5.25e-06,"[31, 8, 20, 10, 28, 0, 0, 0]"
miniature,"['M', 'IH', 'N', 'IY', 'AH', 'CH', 'UH', 'R']","['mini', 'ature']","['mini', 'ature']",0.0,5.25e-06,"[26, 10, 27, 11, 3, 17, 14, 30]"
tile,"['T', 'AY', 'L']",['tile'],['tile'],0.0,5.25e-06,"[33, 6, 25, 0, 0, 0, 0, 0]"
commodities,"['K', 'AH', 'M', 'AA', 'D', 'AH', 'T', 'IY', 'Z']","['com', 'mod', 'it', 'ies']","['com', 'mod', 'ities']",0.09090909090909091,5.37e-06,"[24, 3, 26, 1, 18, 3, 33, 11]"
dis,"['D', 'IH', 'S']",['dis'],['dis'],0.0,5.37e-06,"[18, 10, 31, 0, 0, 0, 0, 0]"
blink,"['B', 'L', 'IH', 'NG', 'K']",['blink'],['blink'],0.0,5.37e-06,"[16, 25, 10, 28, 24, 0, 0, 0]"
null,"['N', 'AH', 'L']",['null'],['null'],0.0,5.37e-06,"[27, 3, 25, 0, 0, 0, 0, 0]"
flex,"['F', 'L', 'EH', 'K', 'S']",['flex'],['flex'],0.0,5.37e-06,"[20, 25, 7, 24, 31, 0, 0, 0]"
yen,"['Y', 'EH', 'N']",['yen'],['yen'],0.0,5.37e-06,"[37, 7, 27, 0, 0, 0, 0, 0]"
das,"['D', 'AE', 'S']",['das'],['das'],0.0,5.37e-06,"[18, 2, 31, 0, 0, 0, 0, 0]"
oops,"['UW', 'P', 'S']",['oops'],['oops'],0.0,5.37e-06,"[15, 29, 31, 0, 0, 0, 0, 0]"
proxy,"['P', 'R', 'AA', 'K', 'S', 'IY']",['proxy'],['proxy'],0.0,5.37e-06,"[29, 30, 1, 24, 31, 11, 0, 0]"
myers,"['M', 'AY', 'ER', 'Z']","['my', 'ers']","['my', 'ers']",0.0,5.37e-06,"[26, 6, 8, 38, 0, 0, 0, 0]"
viruses,"['V', 'AY', 'R', 'AH', 'S', 'AH', 'Z']","['vir', 'uses']","['vir', 'uses']",0.0,5.37e-06,"[35, 6, 30, 3, 31, 3, 38, 0]"
renew,"['R', 'IH', 'N', 'UW']","['re', 'new']","['re', 'new']",0.0,5.37e-06,"[30, 10, 27, 15, 0, 0, 0, 0]"
laden,"['L', 'EY', 'D', 'AH', 'N']",['laden'],['laden'],0.0,5.5e-06,"[25, 9, 18, 3, 27, 0, 0, 0]"
kingston,"['K', 'IH', 'NG', 'S', 'T', 'AH', 'N']","['king', 'ston']","['king', 'ston']",0.0,5.5e-06,"[24, 10, 28, 31, 33, 3, 27, 0]"
serum,"['S', 'IH', 'R', 'AH', 'M']","['ser', 'um']","['ser', 'um']",0.0,5.5e-06,"[31, 10, 30, 3, 26, 0, 0, 0]"
brook,"['B', 'R', 'UH', 'K']",['brook'],['brook'],0.0,5.5e-06,"[16, 30, 14, 24, 0, 0, 0, 0]"
folder,"['F', 'OW', 'L', 'D', 'ER']",['folder'],['folder'],0.0,5.5e-06,"[20, 12, 25, 18, 8, 0, 0, 0]"
stud,"['S', 'T', 'AH', 'D']",['stud'],['stud'],0.0,5.5e-06,"[31, 33, 3, 18, 0, 0, 0, 0]"
istanbul,"['IH', 'S', 'T', 'AA', 'N', 'B', 'UW', 'L']","['istan', 'bul']","['istan', 'bul']",0.0,5.5e-06,"[10, 31, 33, 1, 27, 16, 15, 25]"
briefing,"['B', 'R', 'IY', 'F', 'IH', 'NG']","['brief', 'ing']","['brief', 'ing']",0.0,5.5e-06,"[16, 30, 11, 20, 10, 28, 0, 0]"
meta,"['M', 'IY', 'T', 'AH']",['meta'],['meta'],0.0,5.5e-06,"[26, 11, 33, 3, 0, 0, 0, 0]"
icons,"['AY', 'K', 'AA', 'N', 'Z']",['icons'],['icons'],0.0,5.5e-06,"[6, 24, 1, 27, 38, 0, 0, 0]"
mit,"['EH', 'M', 'AY', 'T', 'IY']",['mit'],['mit'],0.0,5.5e-06,"[7, 26, 6, 33, 11, 0, 0, 0]"
thereof,"['DH', 'EH', 'R', 'AH', 'V']","['there', 'of']","['there', 'of']",0.0,5.5e-06,"[19, 7, 30, 3, 35, 0, 0, 0]"
mil,"['M', 'IH', 'L']",['mil'],['mil'],0.0,5.5e-06,"[26, 10, 25, 0, 0, 0, 0, 0]"
consultants,"['K', 'AH', 'N', 'S', 'AH', 'L', 'T', 'AH', 'N', 'T', 'S']","['con', 'sult', 'ants']","['consult', 'ants']",0.09090909090909091,5.5e-06,"[24, 3, 27, 31, 3, 25, 33, 3]"
notebook,"['N', 'OW', 'T', 'B', 'UH', 'K']","['note', 'book']","['note', 'book']",0.0,5.5e-06,"[27, 12, 33, 16, 14, 24, 0, 0]"
monitored,"['M', 'AA', 'N', 'AH', 'T', 'ER', 'D']","['mon', 'itored']","['mon', 'itored']",0.0,5.62e-06,"[26, 1, 27, 3, 33, 8, 18, 0]"
temp,"['T', 'EH', 'M', 'P']",['temp'],['temp'],0.0,5.62e-06,"[33, 7, 26, 29, 0, 0, 0, 0]"
sampling,"['S', 'AE', 'M', 'P', 'L', 'IH', 'NG']",['sampling'],['sampling'],0.0,5.62e-06,"[31, 2, 26, 29, 25, 10, 28, 0]"
rom,"['R', 'AA', 'M']",['rom'],['rom'],0.0,5.62e-06,"[30, 1, 26, 0, 0, 0, 0, 0]"
lib,"['L', 'IH', 'B']",['lib'],['lib'],0.0,5.62e-06,"[25, 10, 16, 0, 0, 0, 0, 0]"
merge,"['M', 'ER', 'JH']",['merge'],['merge'],0.0,5.62e-06,"[26, 8, 23, 0, 0, 0, 0, 0]"
nat,"['N', 'AE', 'T']",['nat'],['nat'],0.0,5.62e-06,"[27, 2, 33, 0, 0, 0, 0, 0]"
rica,"['R', 'IY', 'K', 'AH']",['rica'],['rica'],0.0,5.62e-06,"[30, 11, 24, 3, 0, 0, 0, 0]"
bind,"['B', 'AY', 'N', 'D']",['bind'],['bind'],0.0,5.62e-06,"[16, 6, 27, 18, 0, 0, 0, 0]"
utilize,"['Y', 'UW', 'T', 'AH', 'L', 'AY', 'Z']","['util', 'ize']","['util', 'ize']",0.0,5.62e-06,"[37, 15, 33, 3, 25, 6, 38, 0]"
mesh,"['M', 'EH', 'SH']",['mesh'],['mesh'],0.0,5.62e-06,"[26, 7, 32, 0, 0, 0, 0, 0]"
dice,"['D', 'AY', 'S']",['dice'],['dice'],0.0,5.75e-06,"[18, 6, 31, 0, 0, 0, 0, 0]"
weddings,"['W', 'EH', 'D', 'IH', 'NG', 'Z']","['wed', 'dings']","['wed', 'dings']",0.0,5.75e-06,"[36, 7, 18, 10, 28, 38, 0, 0]"
ping,"['P', 'IH', 'NG']",['ping'],['ping'],0.0,5.75e-06,"[29, 10, 28, 0, 0, 0, 0, 0]"
privileges,"['P', 'R', 'IH', 'V', 'L', 'AH', 'JH', 'AH', 'Z']","['priv', 'ileges']","['priv', 'ileges']",0.0,5.75e-06,"[29, 30, 10, 35, 25, 3, 23, 3]"
dev,"['D', 'EH', 'V']",['dev'],['dev'],0.0,5.75e-06,"[18, 7, 35, 0, 0, 0, 0, 0]"
sussex,"['S', 'AH', 'S', 'IH', 'K', 'S']","['sus', 'sex']","['sus', 'sex']",0.0,5.75e-06,"[31, 3, 31, 10, 24, 31, 0, 0]"
statutory,"['S', 'T', 'AE', 'CH', 'AH', 'T', 'AO', 'R', 'IY']","['stat', 'utory']","['stat', 'utory']",0.0,5.75e-06,"[31, 33, 2, 17, 3, 33, 4, 30]"
webster,"['W', 'EH', 'B', 'S', 'T', 'ER']","['web', 'ster']","['web', 'ster']",0.0,5.75e-06,"[36, 7, 16, 31, 33, 8, 0, 0]"
prix,"['P', 'R', 'IY']",['prix'],['prix'],0.0,5.75e-06,"[29, 30, 11, 0, 0, 0, 0, 0]"
cons,"['K', 'AA', 'N', 'Z']",['cons'],['cons'],0.0,5.75e-06,"[24, 1, 27, 38, 0, 0, 0, 0]"
stockholm,"['S', 'T', 'AA', 'K', 'HH', 'OW', 'L', 'M']","['stock', 'holm']","['stock', 'holm']",0.0,5.75e-06,"[31, 33, 1, 24, 22, 12, 25, 26]"
tones,"['T', 'OW', 'N', 'Z']",['tones'],['tones'],0.0,5.75e-06,"[33, 12, 27, 38, 0, 0, 0, 0]"
formats,"['F', 'AO', 'R', 'M', 'AE', 'T', 'S']",['formats'],['formats'],0.0,5.75e-06,"[20, 4, 30, 26, 2, 33, 31, 0]"
polished,"['P', 'AA', 'L', 'IH', 'SH', 'T']","['pol', 'ished']","['pol', 'ished']",0.0,5.75e-06,"[29, 1, 25, 10, 32, 33, 0, 0]"
coleman,"['K', 'OW', 'L', 'M', 'AH', 'N']","['cole', 'man']","['cole', 'man']",0.0,5.89e-06,"[24, 12, 25, 26, 3, 27, 0, 0]"
cornwall,"['K', 'AO', 'R', 'N', 'W', 'AO', 'L']","['corn', 'wall']","['corn', 'wall']",0.0,5.89e-06,"[24, 4, 30, 27, 36, 4, 25, 0]"
vendors,"['V', 'EH', 'N', 'D', 'ER', 'Z']",['vendors'],['vendors'],0.0,5.89e-06,"[35, 7, 27, 18, 8, 38, 0, 0]"
supplements,"['S', 'AH', 'P', 'L', 'AH', 'M', 'AH', 'N', 'T', 'S']","['sup', 'ple', 'ments']","['sup', 'plements']",0.09090909090909091,5.89e-06,"[31, 3, 29, 25, 3, 26, 3, 27]"
symphony,"['S', 'IH', 'M', 'F', 'AH', 'N', 'IY']","['sym', 'phony']","['sym', 'phony']",0.0,5.89e-06,"[31, 10, 26, 20, 3, 27, 11, 0]"
velvet,"['V', 'EH', 'L', 'V', 'AH', 'T']","['vel', 'vet']","['vel', 'vet']",0.0,5.89e-06,"[35, 7, 25, 35, 3, 33, 0, 0]"
comparative,"['K', 'AH', 'M', 'P', 'EH', 'R', 'AH', 'T', 'IH', 'V']","['com', 'par', 'at', 'ive']","['com', 'par', 'ative']",0.09090909090909091,5.89e-06,"[24, 3, 26, 29, 7, 30, 3, 33]"
algebra,"['AE', 'L', 'JH', 'AH', 'B', 'R', 'AH']","['al', 'gebra']","['al', 'gebra']",0.0,5.89e-06,"[2, 25, 23, 3, 16, 30, 3, 0]"
aaa,"['T', 'R', 'IH', 'P', 'AH', 'L', 'EY']",['aaa'],['aaa'],0.0,5.89e-06,"[33, 30, 10, 29, 3, 25, 9, 0]"
textbook,"['T', 'EH', 'K', 'S', 'T', 'B', 'UH', 'K']","['text', 'book']","['text', 'book']",0.0,5.89e-06,"[33, 7, 24, 31, 33, 16, 14, 24]"
worm,"['W', 'ER', 'M']",['worm'],['worm'],0.0,5.89e-06,"[36, 8, 26, 0, 0, 0, 0, 0]"
patents,"['P', 'AE', 'T', 'AH', 'N', 'T', 'S']","['pat', 'ents']","['pat', 'ents']",0.0,5.89e-06,"[29, 2, 33, 3, 27, 33, 31, 0]"
plots,"['P', 'L', 'AA', 'T', 'S']",['plots'],['plots'],0.0,5.89e-06,"[29, 25, 1, 33, 31, 0, 0, 0]"
render,"['R', 'EH', 'N', 'D', 'ER']",['render'],['render'],0.0,6.03e-06,"[30, 7, 27, 18, 8, 0, 0, 0]"
greenhouse,"['G', 'R', 'IY', 'N', 'HH', 'AW', 'S']","['green', 'house']","['green', 'house']",0.0,6.03e-06,"[21, 30, 11, 27, 22, 5, 31, 0]"
upgrades,"['AH', 'P', 'G', 'R', 'EY', 'D', 'Z']","['up', 'grades']","['up', 'grades']",0.0,6.03e-06,"[3, 29, 21, 30, 9, 18, 38, 0]"
forge,"['F', 'AO', 'R', 'JH']",['forge'],['forge'],0.0,6.03e-06,"[20, 4, 30, 23, 0, 0, 0, 0]"
calgary,"['K', 'AE', 'L', 'G', 'ER', 'IY']","['cal', 'gary']","['cal', 'gary']",0.0,6.03e-06,"[24, 2, 25, 21, 8, 11, 0, 0]"
newport,"['N', 'UW', 'P', 'AO', 'R', 'T']","['new', 'port']","['new', 'port']",0.0,6.03e-06,"[27, 15, 29, 4, 30, 33, 0, 0]"
respondents,"['R', 'IH', 'S', 'P', 'AA', 'N', 'D', 'AH', 'N', 'T', 'S']","['re', 'spond', 'ents']","['respond', 'ents']",0.09090909090909091,6.03e-06,"[30, 10, 31, 29, 1, 27, 18, 3]"
exempt,"['IH', 'G', 'Z', 'EH', 'M', 'P', 'T']","['ex', 'empt']","['ex', 'empt']",0.0,6.03e-06,"[10, 21, 38, 7, 26, 29, 33, 0]"
vernon,"['V', 'ER', 'N', 'AH', 'N']","['ver', 'non']","['ver', 'non']",0.0,6.03e-06,"[35, 8, 27, 3, 27, 0, 0, 0]"
omega,"['OW', 'M', 'EH', 'G', 'AH']",['omega'],['omega'],0.0,6.03e-06,"[12, 26, 7, 21, 3, 0, 0, 0]"
kits,"['K', 'IH', 'T', 'S']",['kits'],['kits'],0.0,6.03e-06,"[24, 10, 33, 31, 0, 0, 0, 0]"
nodes,"['N', 'OW', 'D', 'Z']",['nodes'],['nodes'],0.0,6.03e-06,"[27, 12, 18, 38, 0, 0, 0, 0]"
lightweight,"['L', 'AY', 'T', 'W', 'EY', 'T']","['light', 'weight']","['light', 'weight']",0.0,6.03e-06,"[25, 6, 33, 36, 9, 33, 0, 0]"
queue,"['K', 'Y', 'UW']",['queue'],['queue'],0.0,6.03e-06,"[24, 37, 15, 0, 0, 0, 0, 0]"
conventions,"['K', 'AH', 'N', 'V', 'EH', 'N', 'SH', 'AH', 'N', 'Z']","['con', 'ven', 'tions']","['con', 'ventions']",0.09090909090909091,6.03e-06,"[24, 3, 27, 35, 7, 27, 32, 3]"
dom,"['D', 'AA', 'M']",['dom'],['dom'],0.0,6.03e-06,"[18, 1, 26, 0, 0, 0, 0, 0]"
slides,"['S', 'L', 'AY', 'D', 'Z']",['slides'],['slides'],0.0,6.03e-06,"[31, 25, 6, 18, 38, 0, 0, 0]"
hearings,"['HH', 'IY', 'R', 'IH', 'NG', 'Z']","['hear', 'ings']","['hear', 'ings']",0.0,6.17e-06,"[22, 11, 30, 10, 28, 38, 0, 0]"
commitments,"['K', 'AH', 'M', 'IH', 'T', 'M', 'AH', 'N', 'T', 'S']","['com', 'mit', 'ments']","['commit', 'ments']",0.09090909090909091,6.17e-06,"[24, 3, 26, 10, 33, 26, 3, 27]"
surround,"['S', 'ER', 'AW', 'N', 'D']","['sur', 'round']","['sur', 'round']",0.0,6.17e-06,"[31, 8, 5, 27, 18, 0, 0, 0]"
preston,"['P', 'R', 'EH', 'S', 'T', 'AH', 'N']","['pre', 'ston']","['pre', 'ston']",0.0,6.17e-06,"[29, 30, 7, 31, 33, 3, 27, 0]"
res,"['R', 'EY', 'Z']",['res'],['res'],0.0,6.17e-06,"[30, 9, 38, 0, 0, 0, 0, 0]"
skins,"['S', 'K', 'IH', 'N', 'Z']",['skins'],['skins'],0.0,6.17e-06,"[31, 24, 10, 27, 38, 0, 0, 0]"
hygiene,"['HH', 'AY', 'JH', 'IY', 'N']","['hy', 'giene']","['hy', 'giene']",0.0,6.17e-06,"[22, 6, 23, 11, 27, 0, 0, 0]"
strap,"['S', 'T', 'R', 'AE', 'P']",['strap'],['strap'],0.0,6.17e-06,"[31, 33, 30, 2, 29, 0, 0, 0]"
johnston,"['JH', 'AA', 'N', 'S', 'T', 'AH', 'N']","['john', 'ston']","['john', 'ston']",0.0,6.17e-06,"[23, 1, 27, 31, 33, 3, 27, 0]"
coordinated,"['K', 'OW', 'AO', 'R', 'D', 'AH', 'N', 'EY', 'T', 'IH', 'D']","['co', 'ordin', 'ated']","['co', 'ordinated']",0.09090909090909091,6.17e-06,"[24, 12, 4, 30, 18, 3, 27, 9]"
vendor,"['V', 'EH', 'N', 'D', 'ER']",['vendor'],['vendor'],0.0,6.17e-06,"[35, 7, 27, 18, 8, 0, 0, 0]"
springfield,"['S', 'P', 'R', 'IH', 'NG', 'F', 'IY', 'L', 'D']","['spring', 'field']","['spring', 'field']",0.0,6.17e-06,"[31, 29, 30, 10, 28, 20, 11, 25]"
rehab,"['R', 'IY', 'HH', 'AE', 'B']","['re', 'hab']","['re', 'hab']",0.0,6.17e-06,"[30, 11, 22, 2, 16, 0, 0, 0]"
comparisons,"['K', 'AH', 'M', 'P', 'EH', 'R', 'AH', 'S', 'AH', 'N', 'Z']","['com', 'par', 'is', 'ons']","['com', 'par', 'isons']",0.09090909090909091,6.17e-06,"[24, 3, 26, 29, 7, 30, 3, 31]"
clinics,"['K', 'L', 'IH', 'N', 'IH', 'K', 'S']","['clin', 'ics']","['clin', 'ics']",0.0,6.17e-06,"[24, 25, 10, 27, 10, 24, 31, 0]"
royalty,"['R', 'OY', 'AH', 'L', 'T', 'IY']","['roy', 'alty']","['roy', 'alty']",0.0,6.31e-06,"[30, 13, 3, 25, 33, 11, 0, 0]"
atlas,"['AE', 'T', 'L', 'AH', 'S']","['at', 'las']","['at', 'las']",0.0,6.31e-06,"[2, 33, 25, 3, 31, 0, 0, 0]"
burton,"['B', 'ER', 'T', 'AH', 'N']","['bur', 'ton']","['bur', 'ton']",0.0,6.31e-06,"[16, 8, 33, 3, 27, 0, 0, 0]"
constraints,"['K', 'AH', 'N', 'S', 'T', 'R', 'EY', 'N', 'T', 'S']","['con', 'straints']",['constraints'],0.09090909090909091,6.31e-06,"[24, 3, 27, 31, 33, 30, 9, 27]"
combo,"['K', 'AA', 'M', 'B', 'OW']",['combo'],['combo'],0.0,6.31e-06,"[24, 1, 26, 16, 12, 0, 0, 0]"
picnic,"['P', 'IH', 'K', 'N', 'IH', 'K']","['pic', 'nic']","['pic', 'nic']",0.0,6.31e-06,"[29, 10, 24, 27, 10, 24, 0, 0]"
font,"['F', 'AA', 'N', 'T']",['font'],['font'],0.0,6.31e-06,"[20, 1, 27, 33, 0, 0, 0, 0]"
pins,"['P', 'IH', 'N', 'Z']",['pins'],['pins'],0.0,6.31e-06,"[29, 10, 27, 38, 0, 0, 0, 0]"
mel,"['M', 'EH', 'L']",['mel'],['mel'],0.0,6.31e-06,"[26, 7, 25, 0, 0, 0, 0, 0]"
amp,"['AE', 'M', 'P']",['amp'],['amp'],0.0,6.31e-06,"[2, 26, 29, 0, 0, 0, 0, 0]"
sticky,"['S', 'T', 'IH', 'K', 'IY']",['sticky'],['sticky'],0.0,6.31e-06,"[31, 33, 10, 24, 11, 0, 0, 0]"
flush,"['F', 'L', 'AH', 'SH']",['flush'],['flush'],0.0,6.31e-06,"[20, 25, 3, 32, 0, 0, 0, 0]"
carroll,"['K', 'AE', 'R', 'AH', 'L']","['car', 'roll']","['car', 'roll']",0.0,6.31e-06,"[24, 2, 30, 3, 25, 0, 0, 0]"
sim,"['S', 'IH', 'M']",['sim'],['sim'],0.0,6.31e-06,"[31, 10, 26, 0, 0, 0, 0, 0]"
wan,"['W', 'AA', 'N']",['wan'],['wan'],0.0,6.31e-06,"[36, 1, 27, 0, 0, 0, 0, 0]"
logs,"['L', 'AO', 'G', 'Z']",['logs'],['logs'],0.0,6.46e-06,"[25, 4, 21, 38, 0, 0, 0, 0]"
roommate,"['R', 'UW', 'M', 'EY', 'T']","['room', 'mate']","['room', 'mate']",0.0,6.46e-06,"[30, 15, 26, 9, 33, 0, 0, 0]"
hawk,"['HH', 'AO', 'K']",['hawk'],['hawk'],0.0,6.46e-06,"[22, 4, 24, 0, 0, 0, 0, 0]"
memo,"['M', 'EH', 'M', 'OW']",['memo'],['memo'],0.0,6.46e-06,"[26, 7, 26, 12, 0, 0, 0, 0]"
respiratory,"['R', 'EH', 'S', 'P', 'ER', 'AH', 'T', 'AO', 'R', 'IY']","['res', 'pir', 'at', 'ory']","['res', 'pir', 'atory']",0.09090909090909091,6.46e-06,"[30, 7, 31, 29, 8, 3, 33, 4]"
reliance,"['R', 'IH', 'L', 'AY', 'AH', 'N', 'S']","['re', 'li', 'ance']","['re', 'li', 'ance']",0.0,6.46e-06,"[30, 10, 25, 6, 3, 27, 31, 0]"
lid,"['L', 'IH', 'D']",['lid'],['lid'],0.0,6.46e-06,"[25, 10, 18, 0, 0, 0, 0, 0]"
exhaust,"['IH', 'G', 'Z', 'AO', 'S', 'T']","['ex', 'haust']","['ex', 'haust']",0.0,6.46e-06,"[10, 21, 38, 4, 31, 33, 0, 0]"
promo,"['P', 'R', 'OW', 'M', 'OW']",['promo'],['promo'],0.0,6.46e-06,"[29, 30, 12, 26, 12, 0, 0, 0]"
mic,"['M', 'IH', 'K']",['mic'],['mic'],0.0,6.46e-06,"[26, 10, 24, 0, 0, 0, 0, 0]"
mirrors,"['M', 'IH', 'R', 'ER', 'Z']","['mir', 'rors']","['mir', 'rors']",0.0,6.46e-06,"[26, 10, 30, 8, 38, 0, 0, 0]"
algorithms,"['AE', 'L', 'G', 'ER', 'IH', 'DH', 'AH', 'M', 'Z']","['al', 'gorithms']","['al', 'gorithms']",0.0,6.46e-06,"[2, 25, 21, 8, 10, 19, 3, 26]"
chester,"['CH', 'EH', 'S', 'T', 'ER']",['chester'],['chester'],0.0,6.46e-06,"[17, 7, 31, 33, 8, 0, 0, 0]"
manor,"['M', 'AE', 'N', 'ER']","['man', 'or']","['man', 'or']",0.0,6.46e-06,"[26, 2, 27, 8, 0, 0, 0, 0]"
alt,"['AA', 'L', 'T']",['alt'],['alt'],0.0,6.46e-06,"[1, 25, 33, 0, 0, 0, 0, 0]"
forbes,"['F', 'AO', 'R', 'B', 'Z']","['for', 'bes']","['for', 'bes']",0.0,6.46e-06,"[20, 4, 30, 16, 38, 0, 0, 0]"
sunrise,"['S', 'AH', 'N', 'R', 'AY', 'Z']","['sun', 'rise']","['sun', 'rise']",0.0,6.61e-06,"[31, 3, 27, 30, 6, 38, 0, 0]"
marketplace,"['M', 'AA', 'R', 'K', 'AH', 'T', 'P', 'L', 'EY', 'S']","['mar', 'ket', 'place']","['market', 'place']",0.09090909090909091,6.61e-06,"[26, 1, 30, 24, 3, 33, 29, 25]"
tee,"['T', 'IY']",['tee'],['tee'],0.0,6.61e-06,"[33, 11, 0, 0, 0, 0, 0, 0]"
tags,"['T', 'AE', 'G', 'Z']",['tags'],['tags'],0.0,6.61e-06,"[33, 2, 21, 38, 0, 0, 0, 0]"
labs,"['L', 'AE', 'B', 'Z']",['labs'],['labs'],0.0,6.61e-06,"[25, 2, 16, 38, 0, 0, 0, 0]"
nickel,"['N', 'IH', 'K', 'AH', 'L']","['nick', 'el']","['nick', 'el']",0.0,6.61e-06,"[27, 10, 24, 3, 25, 0, 0, 0]"
grams,"['G', 'R', 'AE', 'M', 'Z']",['grams'],['grams'],0.0,6.61e-06,"[21, 30, 2, 26, 38, 0, 0, 0]"
quiz,"['K', 'W', 'IH', 'Z']",['quiz'],['quiz'],0.0,6.61e-06,"[24, 36, 10, 38, 0, 0, 0, 0]"
adjustments,"['AH', 'JH', 'AH', 'S', 'T', 'M', 'AH', 'N', 'T', 'S']","['ad', 'just', 'ments']","['adjust', 'ments']",0.09090909090909091,6.61e-06,"[3, 23, 3, 31, 33, 26, 3, 27]"
remedy,"['R', 'EH', 'M', 'AH', 'D', 'IY']","['rem', 'edy']","['rem', 'edy']",0.0,6.61e-06,"[30, 7, 26, 3, 18, 11, 0, 0]"
cube,"['K', 'Y', 'UW', 'B']",['cube'],['cube'],0.0,6.61e-06,"[24, 37, 15, 16, 0, 0, 0, 0]"
exhibits,"['IH', 'G', 'Z', 'IH', 'B', 'AH', 'T', 'S']","['ex', 'hib', 'its']","['ex', 'hib', 'its']",0.0,6.61e-06,"[10, 21, 38, 10, 16, 3, 33, 31]"
lace,"['L', 'EY', 'S']",['lace'],['lace'],0.0,6.61e-06,"[25, 9, 31, 0, 0, 0, 0, 0]"
